Price,Make,Model,Reg-Year,Configuration,Mileage(Miles),EngSize(Litres),Power(BHP),Control,Fuel-Type,Owners
"8,995",Porsche,Cayenne,2004,SUV,"49,900",4.5,340,Automatic,Petrol,4
"17,995",Porsche,Cayman,2007,Coupe,"41,142",2.7,245,Manual,Petrol,2
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"4,950",Porsche,Cayenne,2005,SUV,"111,350",3.2,250,Automatic,Petrol,5
"14,990",Porsche,Boxster,2008,Convertible,"70,000",2.7,245,Manual,Petrol,5
"36,975",Porsche,Cayenne,2016,SUV,"31,688",3,262,Automatic,Diesel,3
"72,995",Porsche,Cayenne,2019,Coupe,"22,500",3,340,Automatic,Petrol,2
"57,480",Porsche,Cayenne,2019,SUV,"24,150",3,340,Automatic,Petrol,2
"34,995",Porsche,Macan,2016,SUV,"55,700",3,258,Automatic,Diesel,1
"26,990",Porsche,Macan,2015,SUV,"86,132",3,258,Automatic,Diesel,3
"40,490",Porsche,Cayenne,2017,SUV,"32,139",3,262,Automatic,Diesel,2
"32,990",Porsche,911,2007,Convertible,"53,500",3.8,350,Manual,Petrol,5
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"47,995",Porsche,718,2019,Convertible,"12,550",2,300,Automatic,Petrol,1
"67,990",Porsche,Macan,2019,SUV,"15,242",2.9,440,Automatic,Petrol,2
"21,950",Porsche,Cayenne,2010,SUV,"67,000",4.8,400,Automatic,Petrol,3
"63,000",Porsche,718,2020,Coupe,"9,000",2.5,350,Automatic,Petrol,1
"8,500",Porsche,Cayenne,2005,SUV,"73,800",4.5,340,Automatic,Petrol,3
"30,000",Porsche,Macan,2015,SUV,"74,000",3,258,Automatic,Diesel,5
"74,890",Porsche,Cayenne,2018,SUV,"37,626",4,550,Automatic,Petrol,3
"21,490",Porsche,Cayenne,2012,SUV,"110,000",4.8,420,Automatic,Petrol,1
"69,990",Porsche,911,2016,Coupe,"23,800",3,370,Automatic,Petrol,3
"36,500",Porsche,911,2009,Coupe,"83,500",3.8,385,Automatic,Petrol,4
"12,999",Porsche,Boxster,2005,Convertible,"66,000",2.7,240,Manual,Petrol,3
"43,990",Porsche,Macan,2018,SUV,"14,000",3,258,Automatic,Diesel,1
"16,950",Porsche,Cayman,2006,Coupe,"63,000",3.4,295,Manual,Petrol,2
"74,995",Porsche,Cayenne,2021,SUV,"8,000",3,340,Automatic,Petrol,1
"14,350",Porsche,Boxster,2006,Convertible,"39,200",2.7,245,Manual,Petrol,4
"42,000",Porsche,Cayenne,2017,SUV,"26,309",3,262,Automatic,Diesel,3
"24,995",Porsche,Cayman,2010,Coupe,"38,000",2.9,265,Manual,Petrol,3
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"11,990",Porsche,Cayman,2006,Coupe,"94,500",3.4,295,Manual,Petrol,5
"55,890",Porsche,911,2012,Coupe,"48,700",3.8,400,Automatic,Petrol,2
"14,995",Porsche,Cayman,2007,Coupe,"75,000",2.7,245,Manual,Petrol,5
"35,998",Porsche,Macan,2017,SUV,"49,400",3,258,Automatic,Diesel,3
"34,995",Porsche,Cayenne,2015,SUV,"70,500",3,262,Automatic,Diesel,1
"52,950",Porsche,911,2009,Convertible,"25,148",3.8,350,Automatic,Petrol,3
"9,500",Porsche,Cayenne,2007,SUV,"127,000",4.8,385,Automatic,Petrol,2
"93,995",Porsche,911,2019,Coupe,"17,000",3,450,Automatic,Petrol,1
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"62,990",Porsche,Macan,2020,SUV,"10,032",3,354,Automatic,Petrol,1
"14,999",Porsche,Boxster,2008,Convertible,"40,724",2.7,245,Manual,Petrol,3
"25,450",Porsche,Cayenne,2011,SUV,"83,414",4.8,550,Automatic,Petrol,5
"34,980",Porsche,911,2008,Convertible,"67,680",3.6,325,Automatic,Petrol,2
"48,995",Porsche,Macan,2017,SUV,"16,553",3.6,399,Automatic,Petrol,2
"25,995",Porsche,Boxster,2010,Convertible,"45,000",3.4,310,Automatic,Petrol,3
"57,995",Porsche,Cayenne,2015,SUV,"25,856",4.8,520,Automatic,Petrol,1
"42,950",Porsche,Cayman,2011,Coupe,"31,000",3.4,330,Automatic,Petrol,7
"47,975",Porsche,Cayenne,2017,SUV,"30,802",3,416,Automatic,Petrol Plug-in Hybrid,2
"59,995",Porsche,911,2009,Coupe,"75,725",3.8,500,Automatic,Petrol,3
"59,978",Porsche,Cayenne,2018,SUV,"29,282",4.8,520,Automatic,Petrol,3
"36,500",Porsche,911,2007,Coupe,"32,000",3.8,385,Manual,Petrol,4
"29,950",Porsche,Boxster,2014,Convertible,"69,241",2.7,265,Automatic,Petrol,2
"24,995",Porsche,Cayman,2010,Coupe,"56,000",3.4,320,Manual,Petrol,6
"10,999",Porsche,Cayenne,2006,SUV,"49,000",3.2,250,Automatic,Petrol,3
"36,195",Porsche,Cayenne,2016,SUV,"62,000",4.2,385,Automatic,Diesel,1
"66,990",Porsche,Macan,2021,SUV,"2,900",3,354,Automatic,Petrol,2
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"76,500",Porsche,911,2015,Coupe,"45,000",3.8,430,Automatic,Petrol,2
"34,999",Porsche,Cayenne,2016,SUV,"45,900",3,258,Automatic,Diesel,1
"10,990",Porsche,Cayenne,2008,SUV,"146,000",4.8,405,Automatic,Petrol,7
"37,000",Porsche,Macan,2015,SUV,"29,100",3,344,Automatic,Petrol,2
"24,380",Porsche,Cayenne,2011,SUV,"55,000",4.8,400,Automatic,Petrol,2
"97,995",Porsche,Cayenne,2019,SUV,"17,540",4,550,Automatic,Petrol,1
"69,995",Porsche,Macan,2022,SUV,"1,400",2,265,Automatic,Petrol,3
"31,995",Porsche,Cayenne,2015,SUV,"52,500",3,258,Automatic,Diesel,1
"112,990",Porsche,911,2020,Coupe,"10,758",3,450,Automatic,Petrol,2
"29,498",Porsche,Macan,2015,SUV,"67,474",3,258,Automatic,Diesel,3
"35,500",Porsche,Cayenne,2017,SUV,"54,000",3,262,Automatic,Diesel,2
"23,990",Porsche,Macan,2014,SUV,"118,000",3,258,Automatic,Diesel,1
"14,199",Porsche,Cayman,2005,Coupe,"78,325",3.4,295,Manual,Petrol,3
"36,995",Porsche,Cayenne,2015,SUV,"66,200",3,416,Automatic,Petrol Plug-in Hybrid,1
"25,000",Porsche,Panamera,2009,Hatchback,"87,000",4.8,400,Automatic,Petrol,3
"13,578",Porsche,Boxster,2007,Convertible,"81,623",3.4,295,Manual,Petrol,2
"68,995",Porsche,Panamera,2017,Hatchback,"22,100",2.9,462,Automatic,Petrol Plug-in Hybrid,2
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"81,940",Porsche,911,2016,Coupe,"22,372",3,420,Automatic,Petrol,6
"6,500",Porsche,Cayenne,2007,SUV,"169,000",3.2,250,Automatic,Petrol,2
"20,250",Porsche,Boxster,2010,Convertible,"26,000",2.9,255,Automatic,Petrol,3
"59,000",Porsche,911,2012,Coupe,"19,500",3.8,400,Automatic,Petrol,4
"30,891",Porsche,Cayenne,2014,SUV,"33,550",3,262,Automatic,Diesel,1
"28,940",Porsche,Boxster,2012,Convertible,"36,500",2.7,265,Manual,Petrol,3
"24,290",Porsche,Cayman,2012,Coupe,"40,500",2.9,265,Manual,Petrol,2
"75,490",Porsche,Cayenne,2020,SUV,"23,537",3,462,Automatic,Petrol Plug-in Hybrid,2
"13,490",Porsche,Cayman,2006,Coupe,"97,830",3.4,295,Manual,Petrol,5
"31,995",Porsche,Macan,2015,SUV,"44,000",3,258,Automatic,Diesel,2
"39,925",Porsche,Macan,2016,SUV,"28,828",3,258,Automatic,Diesel,1
"32,950",Porsche,Macan,2016,SUV,"69,000",3,258,Automatic,Diesel,2
"38,880",Porsche,Cayenne,2017,SUV,"76,790",4.2,385,Automatic,Diesel,2
"41,950",Porsche,718,2018,Convertible,"16,500",2,300,Automatic,Petrol,1
"43,940",Porsche,Macan,2017,SUV,"29,317",3,344,Automatic,Petrol,1
"59,995",Porsche,Cayenne,2019,SUV,"28,195",3,340,Automatic,Petrol,2
"59,991",Porsche,Cayenne,2018,SUV,"29,700",2.9,440,Automatic,Petrol,1
"14,500",Porsche,Boxster,2006,Convertible,"33,350",2.7,245,Manual,Petrol,4
"25,850",Porsche,Boxster,2012,Convertible,"57,000",2.7,265,Manual,Petrol,2
"47,995",Porsche,Cayenne,2017,SUV,"47,105",3.6,440,Automatic,Petrol,2
"17,995",Porsche,Cayenne,2012,SUV,"170,000",3,333,Automatic,Petrol Hybrid,4
"46,920",Porsche,Macan,2019,SUV,"16,631",2,245,Automatic,Petrol,1
"29,590",Porsche,Cayenne,2014,SUV,"56,000",3,262,Automatic,Diesel,3
"72,000",Porsche,911,2007,Coupe,"22,844",3.6,480,Manual,Petrol,3
"15,990",Porsche,Cayman,2007,Coupe,"58,500",3.4,295,Automatic,Petrol,5
"38,479",Porsche,Cayenne,2017,SUV,"35,000",3,262,Automatic,Diesel,2
"17,495",Porsche,Cayman,2007,Coupe,"68,900",2.7,245,Manual,Petrol,5
"45,511",Porsche,Macan,2017,SUV,"35,000",3,355,Automatic,Petrol,1
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"16,495",Porsche,Cayman,2007,Coupe,"74,000",3.4,295,Automatic,Petrol,6
"15,000",Porsche,Cayman,2006,Coupe,"81,212",2.7,245,Manual,Petrol,1
"12,995",Porsche,Boxster,2006,Convertible,"81,000",3.2,280,Manual,Petrol,3
"26,500",Porsche,Boxster,2013,Convertible,"49,000",2.7,265,Manual,Petrol,4
"60,850",Porsche,Cayenne,2019,SUV,"19,000",3,340,Automatic,Petrol,1
"33,990",Porsche,Macan,2016,SUV,"59,518",3,258,Automatic,Diesel,1
"15,750",Porsche,Cayman,2006,Coupe,"80,300",3.4,295,Manual,Petrol,4
"38,995",Porsche,Cayenne,2017,SUV,"81,000",4.2,385,Automatic,Diesel,2
"30,995",Porsche,911,2008,Coupe,"46,650",3.6,325,Manual,Petrol,5
"83,999",Porsche,Cayenne,2018,SUV,"28,813",4,550,Automatic,Petrol,2
"36,495",Porsche,Macan,2017,SUV,"44,046",2,252,Automatic,Petrol,2
"39,995",Porsche,Macan,2016,SUV,"50,400",3.6,399,Automatic,Petrol,1
"92,990",Porsche,718,2019,Coupe,"10,700",4,420,Manual,Petrol,1
"29,990",Porsche,Macan,2015,SUV,"78,609",3,258,Automatic,Diesel,1
"28,450",Porsche,Macan,2015,SUV,"56,000",3,258,Automatic,Diesel,1
"37,698",Porsche,Macan,2015,SUV,"31,859",3,340,Automatic,Petrol,1
"73,995",Porsche,Macan,2020,SUV,"8,000",2.9,380,Automatic,Petrol,1
"89,995",Porsche,Cayenne,2020,Coupe,"8,707",2.9,440,Automatic,Petrol,2
"47,000",Porsche,Macan,2018,SUV,"27,620",2,252,Automatic,Petrol,1
"16,995",Porsche,Boxster,2008,Convertible,"60,200",3.4,295,Automatic,Petrol,5
"59,991",Porsche,Panamera,2017,Hatchback,"40,800",2.9,456,Automatic,Petrol Plug-in Hybrid,1
"40,000",Porsche,Macan,2016,SUV,"45,329",3,258,Automatic,Diesel,1
"42,990",Porsche,Macan,2018,SUV,"26,794",3,344,Automatic,Petrol,1
"49,940",Porsche,Cayman,2018,Coupe,"20,502",2,300,Automatic,Petrol,3
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"38,495",Porsche,Panamera,2015,Hatchback,"33,144",3,333,Automatic,Petrol Plug-in Hybrid,3
"29,990",Porsche,Cayenne,2015,SUV,"95,941",3,262,Automatic,Diesel,1
"30,950",Porsche,Macan,2015,SUV,"48,000",3,258,Automatic,Diesel,1
"25,995",Porsche,Boxster,2010,Convertible,"39,000",3.4,310,Manual,Petrol,5
"70,995",Porsche,Panamera,2019,Estate,"19,998",2.9,330,Automatic,Petrol,3
"37,480",Porsche,Cayman,2013,Coupe,"11,000",2.7,271,Automatic,Petrol,1
"17,650",Porsche,Cayenne,2010,SUV,"92,500",4.8,400,Automatic,Petrol,4
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"4,999",Porsche,Cayenne,2004,SUV,"150,000",4.5,340,Automatic,Petrol,5
"39,450",Porsche,911,2008,Convertible,"52,592",3.8,350,Automatic,Petrol,6
"31,975",Porsche,911,2005,Coupe,"55,386",3.8,350,Manual,Petrol,3
"66,495",Porsche,Cayenne,2018,SUV,"33,350",3,462,Automatic,Petrol Plug-in Hybrid,2
"69,394",Porsche,Panamera,2017,Estate,"45,000",2.9,462,Automatic,Petrol Plug-in Hybrid,2
"36,991",Porsche,Macan,2016,SUV,"17,000",3,258,Automatic,Diesel,1
"23,995",Porsche,Cayman,2013,Coupe,"106,510",2.7,271,Automatic,Petrol,4
"42,500",Porsche,Cayenne,2017,SUV,"36,595",3,262,Automatic,Diesel,1
"35,975",Porsche,Cayenne,2017,SUV,"49,675",3,262,Automatic,Diesel,1
"16,499",Porsche,Boxster,2006,Convertible,"36,000",3.2,280,Manual,Petrol,5
"63,990",Porsche,Panamera,2017,Hatchback,"30,507",2.9,462,Automatic,Petrol Plug-in Hybrid,1
"28,890",Porsche,Cayman,2013,Coupe,"56,500",2.7,271,Manual,Petrol,5
"45,750",Porsche,Macan,2017,SUV,"47,000",3,360,Automatic,Petrol,1
"22,980",Porsche,Cayman,2010,Coupe,"75,000",2.9,265,Automatic,Petrol,2
"93,440",Porsche,718,2020,Coupe,"5,601",4,420,Manual,Petrol,1
"48,900",Porsche,Macan,2018,SUV,"8,507",3,344,Automatic,Petrol,2
"24,995",Porsche,Cayman,2009,Coupe,"60,512",3.4,320,Automatic,Petrol,6
"78,950",Porsche,Macan,2022,SUV,"2,500",2.9,380,Automatic,Petrol,1
"14,990",Porsche,Boxster,2007,Convertible,"47,000",3.4,295,Manual,Petrol,5
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"79,995",Porsche,911,2016,Coupe,"15,000",3,420,Automatic,Petrol,3
"33,875",Porsche,Macan,2015,SUV,"53,000",3,344,Automatic,Petrol,1
"26,995",Porsche,Cayman,2010,Coupe,"24,000",2.9,265,Manual,Petrol,1
"44,990",Porsche,Macan,2019,SUV,"45,000",2,245,Automatic,Petrol,1
"52,500",Porsche,Macan,2019,SUV,"12,932",3,354,Automatic,Petrol,1
"67,500",Porsche,911,2017,Coupe,"56,000",3,370,Automatic,Petrol,2
"26,589",Porsche,911,2005,Coupe,"84,000",3.8,350,Manual,Petrol,8
"57,995",Porsche,Panamera,2017,Hatchback,"32,000",3,330,Automatic,Petrol,1
"20,995",Porsche,Boxster,2009,Convertible,"27,631",2.9,255,Manual,Petrol,5
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"41,995",Porsche,718,2017,Convertible,"22,000",2,300,Automatic,Petrol,2
"26,450",Porsche,Boxster,2012,Convertible,"47,400",2.7,265,Manual,Petrol,3
"43,000",Porsche,718,2018,Convertible,"38,600",2,300,Automatic,Petrol,3
"39,999",Porsche,718,2017,Coupe,"24,999",2,300,Automatic,Petrol,3
"76,975",Porsche,Macan,2021,SUV,"3,500",2.9,380,Automatic,Petrol,2
"44,000",Porsche,Cayman,2013,Coupe,"25,113",3.4,325,Manual,Petrol,1
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"29,995",Porsche,Boxster,2012,Convertible,"59,000",3.4,315,Manual,Petrol,2
"42,950",Porsche,Macan,2016,SUV,"52,000",3,360,Automatic,Petrol,1
"82,995",Porsche,911,2018,Coupe,"7,000",3,420,Automatic,Petrol,1
"41,898",Porsche,Boxster,2015,Convertible,"20,000",3.4,315,Automatic,Petrol,5
"29,990",Porsche,Boxster,2014,Convertible,"57,578",2.7,265,Automatic,Petrol,2
"15,990",Porsche,Boxster,2006,Convertible,"52,000",3.2,280,Manual,Petrol,5
"69,990",Porsche,Cayenne,2019,Coupe,"26,000",3,340,Automatic,Petrol,1
"35,500",Porsche,Cayenne,2016,SUV,"56,812",3,262,Automatic,Diesel,2
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"104,995",Porsche,Cayenne,2021,SUV,"3,000",3,462,Automatic,Petrol Plug-in Hybrid,1
"33,144",Porsche,Cayenne,2015,SUV,"54,302",3,262,Automatic,Diesel,1
"33,000",Porsche,Cayenne,2015,SUV,"49,000",3,262,Automatic,Diesel,1
"38,480",Porsche,Macan,2015,SUV,"63,330",3.6,399,Automatic,Petrol,2
"19,350",Porsche,Boxster,2010,Convertible,"59,400",2.9,255,Automatic,Petrol,2
"27,911",Porsche,Cayenne,2016,SUV,"93,000",3,262,Automatic,Diesel,2
"33,450",Porsche,Macan,2016,SUV,"54,000",3,258,Automatic,Diesel,2
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"37,500",Porsche,Boxster,2015,Convertible,"25,069",2.7,265,Manual,Petrol,1
"49,495",Porsche,718,2018,Convertible,"34,000",2.5,365,Manual,Petrol,1
"32,995",Porsche,Cayenne,2015,SUV,"78,160",3.6,440,Automatic,Petrol,4
"54,995",Porsche,718,2019,Convertible,"5,555",2,300,Automatic,Petrol,2
"31,950",Porsche,Cayenne,2015,SUV,"49,120",3,262,Automatic,Diesel,1
"45,995",Porsche,Cayenne,2018,SUV,"30,500",3,262,Automatic,Diesel,3
"69,990",Porsche,Macan,2019,SUV,"10,051",2.9,440,Automatic,Petrol,1
"28,990",Porsche,Macan,2014,SUV,"72,600",3,344,Automatic,Petrol,3
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"31,925",Porsche,Cayenne,2015,SUV,"56,000",3,262,Automatic,Diesel,1
"109,995",Porsche,911,2019,Convertible,"8,926",3,450,Automatic,Petrol,1
"29,000",Porsche,Cayman,2014,Coupe,"36,500",2.7,271,Manual,Petrol,4
"52,000",Porsche,Panamera,2016,Hatchback,"28,740",4.8,513,Automatic,Petrol,3
"154,950",Porsche,911,2022,Coupe,"1,100",3,480,Automatic,Petrol,1
"209,975",Porsche,911,2021,Coupe,"3,000",3.8,650,Automatic,Petrol,2
"52,990",Porsche,Cayenne,2016,SUV,"38,809",4.8,520,Automatic,Petrol,2
"16,995",Porsche,Cayman,2007,Coupe,"78,045",3.4,295,Manual,Petrol,5
"52,790",Porsche,Boxster,2018,Convertible,"25,333",2.5,350,Automatic,Petrol,3
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"25,899",Porsche,Cayenne,2014,SUV,"108,000",4.2,385,Automatic,Diesel,3
"22,500",Porsche,Panamera,2011,Hatchback,"65,000",3.6,300,Automatic,Petrol,6
"26,995",Porsche,911,2006,Coupe,"76,077",3.8,350,Automatic,Petrol,6
"27,595",Porsche,Macan,2015,SUV,"74,206",3,258,Automatic,Diesel,2
"52,650",Porsche,Cayenne,2018,SUV,"46,000",3,340,Automatic,Petrol,1
"23,995",Porsche,Boxster,2007,Convertible,"28,364",3.4,295,Manual,Petrol,4
"44,900",Porsche,Macan,2017,SUV,"42,976",3,360,Automatic,Petrol,1
"119,895",Porsche,Cayenne,2019,Coupe,"20,000",4,671,Automatic,Petrol Plug-in Hybrid,1
"28,995",Porsche,Cayenne,2014,SUV,"73,000",3,262,Automatic,Diesel,4
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"32,240",Porsche,Cayenne,2016,SUV,"47,500",3,262,Automatic,Diesel,2
"69,500",Porsche,718,2020,Convertible,"11,737",2.5,365,Automatic,Petrol,2
"47,950",Porsche,Macan,2018,SUV,"24,935",2,252,Automatic,Petrol,2
"34,948",Porsche,Macan,2016,SUV,"50,000",3,258,Automatic,Diesel,3
"27,995",Porsche,Panamera,2013,Hatchback,"95,000",3,333,Automatic,Petrol Plug-in Hybrid,5
"35,900",Porsche,Boxster,2015,Convertible,"18,758",2.7,265,Automatic,Petrol,3
"33,000",Porsche,Macan,2015,SUV,"59,500",3,258,Automatic,Diesel,1
"34,995",Porsche,Macan,2018,SUV,"59,000",2,252,Automatic,Petrol,1
"36,500",Porsche,Cayman,2011,Coupe,"49,700",3.4,330,Manual,Petrol,5
"50,000",Porsche,Boxster,2010,Convertible,"14,000",3.4,320,Automatic,Petrol,2
"13,500",Porsche,Cayman,2006,Coupe,"104,750",3.4,295,Manual,Petrol,5
"33,900",Porsche,Cayenne,2015,SUV,"32,777",3,262,Automatic,Diesel,3
"62,895",Porsche,Macan,2021,SUV,"6,100",3,354,Automatic,Petrol,1
"14,895",Porsche,Cayman,2007,Coupe,"78,835",2.7,245,Manual,Petrol,9
"104,990",Porsche,Cayenne,2019,Coupe,"16,704",4,550,Automatic,Petrol,2
"14,995",Porsche,Cayenne,2006,SUV,"30,000",3.2,250,Automatic,Petrol,1
"143,495",Porsche,911,2017,Coupe,"11,252",4,499,Manual,Petrol,3
"36,998",Porsche,Macan,2015,SUV,"64,680",3.6,399,Automatic,Petrol,2
"40,000",Porsche,Cayenne,2015,SUV,"48,000",3,416,Automatic,Petrol Plug-in Hybrid,1
"35,995",Porsche,Macan,2014,SUV,"60,000",3,340,Automatic,Petrol,1
"79,995",Porsche,911,2014,Convertible,"20,000",3.8,400,Automatic,Petrol,4
"33,950",Porsche,Cayman,2013,Coupe,"54,000",3.4,325,Automatic,Petrol,5
"26,700",Porsche,911,2005,Coupe,"86,000",3.8,350,Manual,Petrol,5
"42,995",Porsche,911,2011,Convertible,"60,000",3.8,385,Automatic,Petrol,3
"27,995",Porsche,911,2006,Coupe,"70,000",3.6,325,Manual,Petrol,2
"25,494",Porsche,Boxster,2013,Convertible,"78,000",2.7,265,Automatic,Petrol,2
"29,999",Porsche,Macan,2014,SUV,"84,000",3,258,Automatic,Diesel,2
"40,990",Porsche,Cayman,2016,Coupe,"30,028",2,300,Manual,Petrol,2
"30,999",Porsche,Cayenne,2015,SUV,"43,677",3,262,Automatic,Diesel,1
"17,990",Porsche,Cayman,2007,Coupe,"54,000",2.7,245,Manual,Petrol,5
"33,490",Porsche,Cayman,2014,Coupe,"56,664",3.4,325,Automatic,Petrol,1
"45,990",Porsche,Cayenne,2018,SUV,"19,603",3,262,Automatic,Diesel,2
"99,000",Porsche,911,2019,Coupe,"6,000",3,385,Automatic,Petrol,1
"35,990",Porsche,Cayenne,2015,SUV,"56,000",3,416,Automatic,Petrol Plug-in Hybrid,2
"28,950",Porsche,Boxster,2008,Convertible,"28,000",3.4,303,Automatic,Petrol,4
"19,950",Porsche,Cayman,2006,Coupe,"44,000",3.4,295,Manual,Petrol,2
"57,940",Porsche,Macan,2020,SUV,"14,084",2,245,Automatic,Petrol,1
"35,450",Porsche,Macan,2015,SUV,"49,200",3,258,Automatic,Diesel,1
"14,950",Porsche,Cayenne,2009,SUV,"76,290",4.8,405,Automatic,Petrol,3
"26,750",Porsche,Boxster,2014,Convertible,"67,500",2.7,265,Manual,Petrol,3
"15,490",Porsche,Boxster,2007,Convertible,"63,500",2.7,245,Manual,Petrol,3
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"49,990",Porsche,718,2019,Convertible,"12,000",2,300,Automatic,Petrol,2
"31,950",Porsche,Macan,2016,SUV,"69,000",3,258,Automatic,Diesel,1
"49,997",Porsche,911,2010,Coupe,"49,500",3.8,385,Automatic,Petrol,4
"49,970",Porsche,718,2019,Convertible,"4,000",2,300,Automatic,Petrol,2
"47,939",Porsche,Boxster,2019,Convertible,"25,000",2,300,Automatic,Petrol,2
"31,000",Porsche,Cayman,2016,Coupe,"65,900",2.7,271,Automatic,Petrol,3
"35,000",Porsche,Cayenne,2016,SUV,"43,899",3,262,Automatic,Diesel,1
"38,990",Porsche,Macan,2017,SUV,"29,999",2,252,Automatic,Petrol,1
"47,990",Porsche,Macan,2017,SUV,"41,342",3,360,Automatic,Petrol,2
"75,950",Porsche,Macan,2019,SUV,"12,200",2.9,440,Automatic,Petrol,1
"15,999",Porsche,Boxster,2007,Convertible,"65,000",3.4,295,Automatic,Petrol,6
"149,995",Porsche,911,2021,Coupe,"2,212",3,480,Manual,Petrol,2
"40,995",Porsche,718,2016,Convertible,"32,500",2.5,350,Automatic,Petrol,3
"63,990",Porsche,Panamera,2018,Hatchback,"48,000",2.9,462,Automatic,Petrol Plug-in Hybrid,2
"30,879",Porsche,Macan,2015,SUV,"52,000",3,258,Automatic,Diesel,1
"58,900",Porsche,Cayenne,2019,SUV,"37,244",3,340,Automatic,Petrol,2
"24,490",Porsche,Cayenne,2011,SUV,"94,289",4.8,500,Automatic,Petrol,3
"27,649",Porsche,Macan,2014,SUV,"50,418",2,237,Automatic,Petrol,3
"17,995",Porsche,Cayman,2007,Coupe,"61,000",3.4,295,Manual,Petrol,1
"44,950",Porsche,911,2008,Convertible,"51,135",3.8,350,Manual,Petrol,2
"64,995",Porsche,911,2010,Coupe,"45,500",3.8,500,Automatic,Petrol,3
"37,995",Porsche,911,2009,Coupe,"63,618",3.6,345,Automatic,Petrol,10
"44,950",Porsche,Panamera,2016,Hatchback,"38,000",4.8,434,Automatic,Petrol,4
"32,000",Porsche,Cayenne,2016,SUV,"62,806",3,262,Automatic,Diesel,3
"39,950",Porsche,Cayenne,2017,SUV,"61,000",3.6,440,Automatic,Petrol,1
"35,995",Porsche,Macan,2016,SUV,"30,000",2,252,Automatic,Petrol,2
"13,499",Porsche,Boxster,2008,Convertible,"78,500",2.7,245,Automatic,Petrol,5
"47,995",Porsche,911,2006,Coupe,"66,400",3.6,480,Automatic,Petrol,5
"3,750",Porsche,Cayenne,2004,SUV,"130,000",3.2,250,Automatic,Petrol,8
"11,995",Porsche,Boxster,2008,Convertible,"114,000",2.7,245,Manual,Petrol,6
"106,940",Porsche,Panamera,2019,Estate,"5,830",4,550,Automatic,Petrol,2
"45,495",Porsche,Cayman,2016,Coupe,"56,000",3.4,340,Automatic,Petrol,3
"54,995",Porsche,911,2010,Coupe,"49,000",3.8,385,Automatic,Petrol,3
"16,995",Porsche,Cayman,2007,Coupe,"73,775",2.7,245,Manual,Petrol,7
"79,950",Porsche,Cayenne,2020,SUV,"10,762",3,462,Automatic,Petrol Plug-in Hybrid,1
"34,980",Porsche,Cayman,2013,Coupe,"47,000",3.4,325,Manual,Petrol,4
"32,995",Porsche,Cayenne,2016,SUV,"37,422",3,262,Automatic,Diesel,4
"35,500",Porsche,Macan,2017,SUV,"58,370",3,258,Automatic,Diesel,1
"37,295",Porsche,Macan,2016,SUV,"35,000",3,258,Automatic,Diesel,1
"29,999",Porsche,911,2008,Convertible,"72,333",3.8,350,Automatic,Petrol,4
"77,990",Porsche,Macan,2021,SUV,"5,586",2.9,380,Automatic,Petrol,1
"29,925",Porsche,911,2009,Coupe,"286,000",3.8,385,Automatic,Petrol,1
"38,990",Porsche,Macan,2017,SUV,"14,999",2,252,Automatic,Petrol,1
"24,900",Porsche,Boxster,2011,Convertible,"22,000",2.9,255,Automatic,Petrol,3
"41,450",Porsche,Panamera,2016,Hatchback,"48,120",3,333,Automatic,Petrol Plug-in Hybrid,2
"36,950",Porsche,Cayman,2014,Coupe,"29,000",2.7,271,Automatic,Petrol,2
"24,000",Porsche,911,2007,Coupe,"87,100",3.6,325,Automatic,Petrol,5
"34,995",Porsche,718,2016,Convertible,"45,000",2,295,Automatic,Petrol,1
"47,995",Porsche,911,2012,Coupe,"51,000",3.4,350,Automatic,Petrol,4
"105,940",Porsche,Cayenne,2019,Coupe,"12,166",4,550,Automatic,Petrol,3
"37,000",Porsche,911,2006,Coupe,"57,000",3.8,350,Manual,Petrol,3
